,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2015-11-05 21:00:00+00:00,0.13401994459939587,0.20247986157499853,0.07053066287914755,0.17702023222386853,0.13291335658887188,0.41936525758965304,4471.76598,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,"[{'dt': Timestamp('2015-11-05 21:00:00+0000', tz='UTC'), 'stop': None, 'commission': 0.037, 'sid': Equity(8 [AAPL]), 'created': Timestamp('2015-11-04 21:00:00+0000', tz='UTC'), 'status': 1, 'limit_reached': False, 'filled': -37, 'stop_reached': False, 'reason': None, 'amount': -37, 'id': 'e40977b7d5ed427a86e80990dda561fd', 'limit': None}]",2015-11-05 21:00:00+00:00,2015-11,2015-11-05 14:31:00+00:00,-42.23401999999987,24049.597231500007,[],-0.0017530431605264907,0.8120829217380734,0.0,0.0,0,1.0665980766003234,19577.831251500007,4514.0,4514.0,466,"[{'price': 120.85954, 'commission': None, 'dt': Timestamp('2015-11-05 21:00:00+0000', tz='UTC'), 'order_id': 'e40977b7d5ed427a86e80990dda561fd', 'sid': Equity(8 [AAPL]), 'amount': -37}]",0.0
2015-11-06 21:00:00+00:00,0.13387644506184646,0.20247986157499853,0.07050114415707376,0.17640380318784832,0.13277234663560727,0.4193666721237756,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-06 21:00:00+00:00,2015-11,2015-11-06 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.811212577981893,0.0,0.0,0,1.0654554966509306,24049.597231500007,0.0,0.0,467,[],0.0
2015-11-09 21:00:00+00:00,0.1337334054875766,0.20247986157499853,0.07270820111886489,0.16542625227139873,0.13282154040364583,0.4182865296077858,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-09 21:00:00+00:00,2015-11,2015-11-09 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.8103450265976947,0.0,0.0,0,1.0643165807758117,24049.597231500007,0.0,0.0,468,[],0.0
2015-11-10 21:00:00+00:00,0.13359082342460651,0.20247986157499853,0.07199920266833737,0.1681148102209773,0.13268721926390634,0.41821272382694596,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-10 21:00:00+00:00,2015-11,2015-11-10 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.8094802526857887,0.0,0.0,0,1.0631813094332234,24049.597231500007,0.0,0.0,469,[],0.0
2015-11-11 21:00:00+00:00,0.13344869643921645,0.20247986157499853,0.07280304549023753,0.16352231194319744,0.13258304111028515,0.4180333512299669,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-11 21:00:00+00:00,2015-11,2015-11-11 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.8086182414575553,0.0,0.0,0,1.0620496632270247,24049.597231500007,0.0,0.0,470,[],0.0
2015-11-12 21:00:00+00:00,0.13330702211577367,0.20247986157499853,0.07621007676794678,0.1472794043363599,0.13285531739039794,0.4156217049258413,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-12 21:00:00+00:00,2015-11,2015-11-12 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.8077589782343725,0.0,0.0,0,1.060921622905284,24049.597231500007,0.0,0.0,471,[],0.0
2015-11-13 21:00:00+00:00,0.1331657980565584,0.20247986157499853,0.07885162014562086,0.13439734848940033,0.13298250695232575,0.41409538099760945,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-13 21:00:00+00:00,2015-11,2015-11-13 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.8069024484465772,0.0,0.0,0,1.0597971693589026,24049.597231500007,0.0,0.0,472,[],0.0
2015-11-16 21:00:00+00:00,0.1330250218815937,0.20247986157499853,0.07533341664715132,0.1516482968586863,0.13328630025238186,0.4111459550668064,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-16 21:00:00+00:00,2015-11,2015-11-16 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.8060486376324257,0.0,0.0,0,1.0586762836202568,24049.597231500007,0.0,0.0,473,[],0.0
2015-11-17 21:00:00+00:00,0.13288469122847818,0.20247986157499853,0.07534013854770594,0.15080808420415392,0.13314758858207734,0.41114558188845873,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-17 21:00:00+00:00,2015-11,2015-11-17 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.8051975314370604,0.0,0.0,0,1.0575589468618527,24049.597231500007,0.0,0.0,474,[],0.0
2015-11-18 21:00:00+00:00,0.1327448037522184,0.20247986157499853,0.07177210095239794,0.169066776497935,0.13348747032481711,0.40799518987815037,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-18 21:00:00+00:00,2015-11,2015-11-18 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.8043491156115029,0.0,0.0,0,1.056445140394999,24049.597231500007,0.0,0.0,475,[],0.0
2015-11-19 21:00:00+00:00,0.1326053571250638,0.20247986157499853,0.07181586673475415,0.16805884102617497,0.13334986892194675,0.4079923904101467,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-19 21:00:00+00:00,2015-11,2015-11-19 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.8035033760116551,0.0,0.0,0,1.0553348456684928,24049.597231500007,0.0,0.0,476,[],0.0
2015-11-20 21:00:00+00:00,0.13246634903634547,0.20247986157499853,0.07083601483018742,0.1723152287539329,0.13323108384074125,0.4078202631735776,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-20 21:00:00+00:00,2015-11,2015-11-20 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.8026602985973008,0.0,0.0,0,1.054228044267323,24049.597231500007,0.0,0.0,477,[],0.0
2015-11-23 21:00:00+00:00,0.13232777719231442,0.20247986157499853,0.07094743867611264,0.17097137449933153,0.13309590042043407,0.40781143252022023,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-23 21:00:00+00:00,2015-11,2015-11-23 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.8018198694311309,0.0,0.0,0,1.0531247179113876,24049.597231500007,0.0,0.0,478,[],0.0
2015-11-24 21:00:00+00:00,0.13218963931598335,0.20247986157499853,0.0704890811121821,0.1725392958020151,0.13295848125907894,0.407787728660417,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-24 21:00:00+00:00,2015-11,2015-11-24 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.8009820746777722,0.0,0.0,0,1.0520248484542245,24049.597231500007,0.0,0.0,479,[],0.0
2015-11-25 21:00:00+00:00,0.132051933146968,0.20247986157499853,0.070369689202324,0.1723713881748563,0.1328201364846103,0.40779094930390797,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-25 21:00:00+00:00,2015-11,2015-11-25 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.8001469006028393,0.0,0.0,0,1.0509284178817588,24049.597231500007,0.0,0.0,480,[],0.0
2015-11-27 18:00:00+00:00,0.13191465644133338,0.20247986157499853,0.0699580271865754,0.1737156186571951,0.1326829119356143,0.40777382579032784,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-27 18:00:00+00:00,2015-11,2015-11-27 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7993143335719798,0.0,0.0,0,1.0498354083110635,24049.597231500007,0.0,0.0,481,[],0.0
2015-11-30 21:00:00+00:00,0.13177780697143898,0.20247986157499853,0.07077354233451216,0.16884270939179413,0.13258519786634068,0.40758233023170515,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-11-30 21:00:00+00:00,2015-11,2015-11-30 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7984843600499469,0.0,0.0,0,1.0487458019891343,24049.597231500007,0.0,0.0,482,[],0.0
2015-12-01 21:00:00+00:00,0.13164138252578875,0.20247986157499853,0.06856880242614793,0.17998864035015938,0.1326133709270795,0.4064502393545845,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-12-01 21:00:00+00:00,2015-12,2015-12-01 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7976569665996636,0.0,0.0,0,1.0476595812916785,24049.597231500007,0.0,0.0,483,[],0.0
2015-12-02 21:00:00+00:00,0.13150538090887853,0.20247986157499853,0.07084836754151014,0.16794661319772608,0.13269592088650844,0.40523461850468373,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-12-02 21:00:00+00:00,2015-12,2015-12-02 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7968321398813246,0.0,0.0,0,1.046576728721918,24049.597231500007,0.0,0.0,484,[],0.0
2015-12-03 21:00:00+00:00,0.13136979994104964,0.20247986157499853,0.07405899156451112,0.1515922293480878,0.13296220187702873,0.4029546967234492,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-12-03 21:00:00+00:00,2015-12,2015-12-03 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7960098666514804,0.0,0.0,0,1.0454972269094052,24049.597231500007,0.0,0.0,485,[],0.0
2015-12-04 21:00:00+00:00,0.13123463745834102,0.20247986157499853,0.06998251694118851,0.17405143894104502,0.13354091898978102,0.39841472375621,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-12-04 21:00:00+00:00,2015-12,2015-12-04 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7951901337621519,0.0,0.0,0,1.0444210586088525,24049.597231500007,0.0,0.0,486,[],0.0
2015-12-07 21:00:00+00:00,0.13109989131234562,0.20247986157499853,0.07120871163931453,0.16693848704191816,0.1334834738452846,0.3980144853562549,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-12-07 21:00:00+00:00,2015-12,2015-12-07 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7943729281599377,0.0,0.0,0,1.0433482066989763,24049.597231500007,0.0,0.0,487,[],0.0
2015-12-08 21:00:00+00:00,0.13096555937006432,0.20247986157499853,0.07258251533597582,0.1590973524035193,0.13344315603753146,0.3975220084574778,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-12-08 21:00:00+00:00,2015-12,2015-12-08 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7935582368851575,0.0,0.0,0,1.0422786541813511,24049.597231500007,0.0,0.0,488,[],0.0
2015-12-09 21:00:00+00:00,0.13083163951376672,0.20247986157499853,0.07419640739825728,0.1500799007081759,0.13343367101195652,0.3968607157288137,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-12-09 21:00:00+00:00,2015-12,2015-12-09 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7927460470709736,0.0,0.0,0,1.0412123841792804,24049.597231500007,0.0,0.0,489,[],0.0
2015-12-10 21:00:00+00:00,0.1306981296408498,0.20247986157499853,0.07348155675421042,0.1530485018989225,0.13330701782972265,0.39677514134735087,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-12-10 21:00:00+00:00,2015-12,2015-12-10 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7919363459425433,0.0,0.0,0,1.0401493799366759,24049.597231500007,0.0,0.0,490,[],0.0
2015-12-11 21:00:00+00:00,0.1305650276636992,0.20247986157499853,0.0778941043525263,0.13070104519221015,0.13391721543921883,0.3925968097962709,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-12-11 21:00:00+00:00,2015-12,2015-12-11 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7911291208161754,0.0,0.0,0,1.0390896248169543,24049.597231500007,0.0,0.0,491,[],0.0
2015-12-14 21:00:00+00:00,0.13043233150955258,0.20247986157499853,0.07666065575465808,0.1364138839555178,0.1338242626823206,0.3922858080665023,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-12-14 21:00:00+00:00,2015-12,2015-12-14 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7903243590984947,0.0,0.0,0,1.0380331023019411,24049.597231500007,0.0,0.0,492,[],0.0
2015-12-15 21:00:00+00:00,0.13030003912036428,0.20247986157499853,0.07434615844690362,0.14834387508748303,0.13388703955142736,0.3910024367868218,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-12-15 21:00:00+00:00,2015-12,2015-12-15 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7895220482856127,0.0,0.0,0,1.036979795990791,24049.597231500007,0.0,0.0,493,[],0.0
2015-12-16 21:00:00+00:00,0.13016814845266955,0.20247986157499853,0.07128768606442804,0.16514649204654974,0.13414143800628597,0.38856499092763774,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,[],2015-12-16 21:00:00+00:00,2015-12,2015-12-16 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7887221759623237,0.0,0.0,0,1.035929689598917,24049.597231500007,0.0,0.0,494,[],0.0
2015-12-17 21:00:00+00:00,0.13003665747745424,0.20247986157499853,0.07458187616066847,0.14739153306331954,0.13446609758188666,0.38608690888243336,0.0,24049.597231500007,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14595955174337705,0.7412397182394971,0.0,"[{'dt': Timestamp('2015-12-17 21:00:00+0000', tz='UTC'), 'stop': None, 'commission': 0, 'sid': Equity(8 [AAPL]), 'created': Timestamp('2015-12-17 21:00:00+0000', tz='UTC'), 'status': 0, 'limit_reached': False, 'filled': 0, 'stop_reached': False, 'reason': None, 'amount': 44, 'id': 'b617a365ea2743a2b7e4270aeb2c85ab', 'limit': None}]",2015-12-17 21:00:00+00:00,2015-12,2015-12-17 14:31:00+00:00,0.0,24049.597231500007,[],0.0,0.7879247298012838,0.0,0.0,0,1.0348827669569354,24049.597231500007,0.0,0.0,495,[],0.0
2015-12-18 21:00:00+00:00,0.12990574042245884,0.20236102857499838,0.07837926800821093,0.1269507356909234,0.13495028225959982,0.3828026398996061,-4667.69666,19381.900571500006,4665.32,4665.32,0.0,0.19400662068734825,4665.32,4665.32,1,-0.14595955174337705,0.7412397182394971,0.19400662068734825,"[{'dt': Timestamp('2015-12-18 21:00:00+0000', tz='UTC'), 'stop': None, 'commission': 0.044, 'sid': Equity(8 [AAPL]), 'created': Timestamp('2015-12-17 21:00:00+0000', tz='UTC'), 'status': 1, 'limit_reached': False, 'filled': 44, 'stop_reached': False, 'reason': None, 'amount': 44, 'id': 'b617a365ea2743a2b7e4270aeb2c85ab', 'limit': None}]",2015-12-18 21:00:00+00:00,2015-12,2015-12-18 14:31:00+00:00,-2.3766600000017206,24047.220571500005,"[{'sid': Equity(8 [AAPL]), 'cost_basis': 106.084015, 'last_sale_price': 106.03, 'amount': 44}]",-9.882327662813495e-05,0.7867421294246292,0.0,0.0,0,1.033331108611252,24049.597231500007,0.0,0.0,496,"[{'price': 106.083015, 'commission': None, 'dt': Timestamp('2015-12-18 21:00:00+0000', tz='UTC'), 'order_id': 'b617a365ea2743a2b7e4270aeb2c85ab', 'sid': Equity(8 [AAPL]), 'amount': 44}]",0.0
2015-12-21 21:00:00+00:00,0.1297823260756563,0.20522102857499824,0.07780889215792297,0.1362471033210364,0.1349336352762486,0.38256317488431524,0.0,19381.900571500006,4722.5199999999995,4722.5199999999995,0.0,0.19591924999780733,4722.5199999999995,4722.5199999999995,1,-0.14595955174337705,0.7412397182394971,0.19591924999780733,[],2015-12-21 21:00:00+00:00,2015-12,2015-12-21 14:31:00+00:00,57.20000000000073,24104.420571500006,"[{'sid': Equity(8 [AAPL]), 'cost_basis': 106.084015, 'last_sale_price': 107.33, 'amount': 44}]",0.002378653276370324,0.7951988626970896,0.0,0.0,0,1.0444975236455605,19381.900571500006,4665.32,4665.32,497,[],0.0
2015-12-22 21:00:00+00:00,0.12965237870285692,0.20500102857499813,0.07573775232242674,0.1465579856138528,0.13494247884158778,0.3815989082156553,0.0,19381.900571500006,4718.12,4718.12,0.0,0.19577244699863508,4718.12,4718.12,1,-0.14595955174337705,0.7412397182394971,0.19577244699863508,[],2015-12-22 21:00:00+00:00,2015-12,2015-12-22 14:31:00+00:00,-4.400000000001455,24100.020571500005,"[{'sid': Equity(8 [AAPL]), 'cost_basis': 106.084015, 'last_sale_price': 107.23, 'amount': 44}]",-0.0001825391316481184,0.7936850482028749,0.0,0.0,0,1.0425116093606037,19381.900571500006,4722.5199999999995,4722.5199999999995,498,[],0.0
2015-12-23 21:00:00+00:00,0.12953082884778025,0.20803702857499817,0.07445884904118905,0.1607558131497091,0.13507963112659843,0.3807650723112293,0.0,19381.900571500006,4778.84,4778.84,0.0,0.1977936059475394,4778.84,4778.84,1,-0.14595955174337705,0.7412397182394971,0.1977936059475394,[],2015-12-23 21:00:00+00:00,2015-12,2015-12-23 14:31:00+00:00,60.720000000001164,24160.740571500006,"[{'sid': Equity(8 [AAPL]), 'cost_basis': 106.084015, 'last_sale_price': 108.61, 'amount': 44}]",0.002519499924070967,0.8026607204324131,0.0,0.0,0,1.0543698251866638,19381.900571500006,4718.12,4718.12,499,[],0.0
2015-12-24 18:00:00+00:00,0.12940517482807248,0.20676102857499812,0.0740694402751263,0.15884032229929135,0.1349515722255785,0.38080424041620514,0.0,19381.900571500006,4753.32,4753.32,0.0,0.196945372258704,4753.32,4753.32,1,-0.14595955174337705,0.7412397182394971,0.196945372258704,[],2015-12-24 18:00:00+00:00,2015-12,2015-12-24 14:31:00+00:00,-25.520000000000437,24135.220571500005,"[{'sid': Equity(8 [AAPL]), 'cost_basis': 106.084015, 'last_sale_price': 108.03, 'amount': 44}]",-0.001056259013438754,0.7977193754325617,0.0,0.0,0,1.0478804667144537,19381.900571500006,4778.84,4778.84,500,[],0.0
2015-12-28 21:00:00+00:00,0.12928901303147863,0.20409902857499818,0.07318491636651969,0.1561920511640682,0.13482932157014071,0.3809214581507989,0.0,19381.900571500006,4700.08,4700.08,0.0,0.1951699938485269,4700.08,4700.08,1,-0.14595955174337705,0.7412397182394971,0.1951699938485269,[],2015-12-28 21:00:00+00:00,2015-12,2015-12-28 14:31:00+00:00,-53.2400000000016,24081.980571500004,"[{'sid': Equity(8 [AAPL]), 'cost_basis': 106.084015, 'last_sale_price': 106.82000000000001, 'amount': 44}]",-0.002205904845256179,0.7882604251145401,0.0,0.0,0,1.03542893235046,19381.900571500006,4753.32,4753.32,501,[],0.0
2015-12-29 21:00:00+00:00,0.129178634737719,0.2083230285749984,0.07275631572420749,0.16853102060468705,0.13489402044227547,0.38068240506412665,0.0,19381.900571500006,4784.56,4784.56,0.0,0.1979834815215981,4784.56,4784.56,1,-0.14595955174337705,0.7412397182394971,0.1979834815215981,[],2015-12-29 21:00:00+00:00,2015-12,2015-12-29 14:31:00+00:00,84.4800000000032,24166.460571500007,"[{'sid': Equity(8 [AAPL]), 'cost_basis': 106.084015, 'last_sale_price': 108.74000000000001, 'amount': 44}]",0.0035080171146713024,0.8009946417104407,0.0,0.0,0,1.0523064913926596,19381.900571500006,4700.08,4700.08,502,[],0.0
2015-12-30 21:00:00+00:00,0.12906732869059842,0.20519902857499828,0.07266412051941362,0.16024869358300387,0.13486229120802082,0.38071638430108823,0.0,19381.900571500006,4722.08,4722.08,0.0,0.19590457210969045,4722.08,4722.08,1,-0.14595955174337705,0.7412397182394971,0.19590457210969045,[],2015-12-30 21:00:00+00:00,2015-12,2015-12-30 14:31:00+00:00,-62.4800000000032,24103.980571500004,"[{'sid': Equity(8 [AAPL]), 'cost_basis': 106.084015, 'last_sale_price': 107.32000000000001, 'amount': 44}]",-0.0025854013588438862,0.7900559815153734,0.0,0.0,0,1.037893807118893,19381.900571500006,4784.56,4784.56,503,[],0.0
2015-12-31 21:00:00+00:00,0.12897259780906611,0.2006670285749983,0.0725350983858124,0.1486425100948361,0.1349262128615366,0.3807817794753525,0.0,19381.900571500006,4631.4400000000005,4631.4400000000005,0.0,0.1928694587997798,4631.4400000000005,4631.4400000000005,1,-0.14595955174337705,0.7412397182394971,0.1928694587997798,[],2015-12-31 21:00:00+00:00,2015-12,2015-12-31 14:31:00+00:00,-90.63999999999942,24013.340571500004,"[{'sid': Equity(8 [AAPL]), 'cost_basis': 106.084015, 'last_sale_price': 105.26, 'amount': 44}]",-0.003760374753503215,0.7744893653243995,0.0,0.0,0,1.0173341053265579,19381.900571500006,4722.08,4722.08,504,[],0.0
2016-01-04 21:00:00+00:00,0.128844689028881,0.20086502857499822,0.07548227063199753,0.13258488408537628,0.13516979131175308,0.3787482105224669,0.0,19381.900571500006,4635.400000000001,4635.400000000001,0.0,0.19300253940697112,4635.400000000001,4635.400000000001,1,-0.14595955174337705,0.7412397182394971,0.19300253940697112,"[{'dt': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'stop': None, 'commission': 0, 'sid': Equity(1979 [NFLX]), 'created': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'status': 0, 'limit_reached': False, 'filled': 0, 'stop_reached': False, 'reason': None, 'amount': 43, 'id': '2c51a0600bf4447fb9365ed2bd85bee5', 'limit': None}]",2016-01-04 21:00:00+00:00,2016-01,2016-01-04 14:31:00+00:00,3.960000000002765,24017.300571500007,"[{'sid': Equity(8 [AAPL]), 'cost_basis': 106.084015, 'last_sale_price': 105.35000000000001, 'amount': 44}]",0.0001649083345238722,0.774361746941575,0.0,0.0,0,1.0171652885322546,19381.900571500006,4631.4400000000005,4631.4400000000005,505,[],0.0
2016-01-05 21:00:00+00:00,0.12877201643814806,0.19493914407499835,0.07236423499769717,0.1345005596774309,0.13503955237492352,0.3785226201751852,-4631.73769,14750.162881500006,9148.62,9148.62,0.0,0.38280694231846957,9148.62,9148.62,2,-0.14595955174337705,0.7412397182394971,0.38280694231846957,"[{'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'stop': None, 'commission': 0.043000000000000003, 'sid': Equity(1979 [NFLX]), 'created': Timestamp('2016-01-04 21:00:00+0000', tz='UTC'), 'status': 1, 'limit_reached': False, 'filled': 43, 'stop_reached': False, 'reason': None, 'amount': 43, 'id': '2c51a0600bf4447fb9365ed2bd85bee5', 'limit': None}]",2016-01-05 21:00:00+00:00,2016-01,2016-01-05 14:31:00+00:00,-118.51769000000058,23898.782881500007,"[{'sid': Equity(8 [AAPL]), 'cost_basis': 106.084015, 'last_sale_price': 102.71000000000001, 'amount': 44}, {'sid': Equity(1979 [NFLX]), 'cost_basis': 107.71482999999999, 'last_sale_price': 107.66, 'amount': 43}]",-0.004934679884076365,0.7541827401904577,0.0,0.0,0,0.9904548851151234,19381.900571500006,4635.400000000001,4635.400000000001,506,"[{'price': 107.71383, 'commission': None, 'dt': Timestamp('2016-01-05 21:00:00+0000', tz='UTC'), 'order_id': '2c51a0600bf4447fb9365ed2bd85bee5', 'sid': Equity(1979 [NFLX]), 'amount': 43}]",0.0
2016-01-06 21:00:00+00:00,0.12901970032325125,0.2120601440749985,0.08291094860998727,0.12018956913896228,0.13521225460749065,0.37192033899416954,0.0,14750.162881500006,9491.04,9491.04,0.0,0.3915251254814262,9491.04,9491.04,2,-0.14595955174337705,0.7412397182394971,0.3915251254814262,[],2016-01-06 21:00:00+00:00,2016-01,2016-01-06 14:31:00+00:00,342.4200000000019,24241.20288150001,"[{'sid': Equity(8 [AAPL]), 'cost_basis': 106.084015, 'last_sale_price': 100.7, 'amount': 44}, {'sid': Equity(1979 [NFLX]), 'cost_basis': 107.71482999999999, 'last_sale_price': 117.68, 'amount': 43}]",0.014327926308961514,0.8064477849601563,0.0,0.0,0,1.0621787686863096,14750.162881500006,9148.62,9148.62,507,[],0.0
2016-01-07 21:00:00+00:00,0.1292510455434464,0.19600214407499839,0.08024696253157249,0.09331450860546742,0.13615450920890163,0.3749326013398851,0.0,14750.162881500006,9169.880000000001,9169.880000000001,0.0,0.38335550004770585,9169.880000000001,9169.880000000001,2,-0.14595955174337705,0.7412397182394971,0.38335550004770585,[],2016-01-07 21:00:00+00:00,2016-01,2016-01-07 14:31:00+00:00,-321.1600000000035,23920.042881500005,"[{'sid': Equity(8 [AAPL]), 'cost_basis': 106.084015, 'last_sale_price': 96.45, 'amount': 44}, {'sid': Equity(1979 [NFLX]), 'cost_basis': 107.71482999999999, 'last_sale_price': 114.56, 'amount': 43}]",-0.013248517475389021,0.7525721258281121,0.0,0.0,0,0.9894868565416519,14750.162881500006,9491.04,9491.04,508,[],0.0
2016-01-08 21:00:00+00:00,0.1291745334836532,0.1903086440749986,0.07972368628627935,0.0813139933640965,0.13624806999777947,0.37521651142962387,0.0,14750.162881500006,9056.010000000002,9056.010000000002,0.0,0.38040595794536586,9056.010000000002,9056.010000000002,2,-0.14595955174337705,0.7412397182394971,0.38040595794536586,[],2016-01-08 21:00:00+00:00,2016-01,2016-01-08 14:31:00+00:00,-113.86999999999534,23806.17288150001,"[{'sid': Equity(8 [AAPL]), 'cost_basis': 106.084015, 'last_sale_price': 96.96000000000001, 'amount': 44}, {'sid': Equity(1979 [NFLX]), 'cost_basis': 107.71482999999999, 'last_sale_price': 111.39, 'amount': 43}]",-0.004760442970947354,0.7332930863533761,0.0,0.0,0,0.9639553221228052,14750.162881500006,9169.880000000001,9169.880000000001,509,[],0.0
